post_id,user_type,review_text,likes
2811,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",466
2812,traveler,"This is the worst thing ever, very bad and disappointing pretty decent overall",106
2813,foodie,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",318
2814,foodie,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",266
2815,foodie,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",50
2816,traveler,"This is the worst thing ever, very bad and disappointing pretty decent overall",335
2817,foodie,"I absolutely love this experience, it is amazing and wonderful totally worth the time",407
2818,developer,"I absolutely love this experience, it is amazing and wonderful totally worth the time",486
2819,fitness,"It is okay, nothing special just average experience totally worth the time",227
2820,fitness,"I absolutely love this experience, it is amazing and wonderful not worth the money",217
2821,traveler,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",60
2822,traveler,"I absolutely love this experience, it is amazing and wonderful totally worth the time",296
2823,foodie,"It is okay, nothing special just average experience totally worth the time",481
2824,student,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",95
2825,developer,"It is okay, nothing special just average experience highly recommend to everyone",324
2826,developer,"This is the worst thing ever, very bad and disappointing pretty decent overall",439
2827,student,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",251
2828,developer,"It is okay, nothing special just average experience highly recommend to everyone",32
2829,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",289
2830,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",457
2831,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",298
2832,developer,"I absolutely love this experience, it is amazing and wonderful not worth the money",344
2833,student,"It is okay, nothing special just average experience not worth the money",267
2834,student,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",250
2835,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",39
2836,student,"I absolutely love this experience, it is amazing and wonderful totally worth the time",164
2837,developer,"It is okay, nothing special just average experience would not try again",23
2838,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",18
2839,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",491
2840,fitness,"It is okay, nothing special just average experience not worth the money",19
2841,foodie,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",81
2842,developer,"It is okay, nothing special just average experience not worth the money",49
2843,foodie,"It is okay, nothing special just average experience totally worth the time",49
2844,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",36
2845,student,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",158
2846,traveler,"This is the worst thing ever, very bad and disappointing not worth the money",484
2847,foodie,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",170
